data/267.txt https://www.freitag.de/autoren/geld-und-glueck/brutto-inlands-problem 2013-02-26 |['Patrisse Khan-Cullors','Sven Kyek','Nura Kristal']| None
data/268.txt https://www.freitag.de/autoren/jkabisch/brunnenkresse-ist-der-neue-barlauch 2012-05-12 |['Patrisse Khan-Cullors','Rene Artois','Jörn Kabisch','Georg Von Grote']| None
data/269.txt https://www.freitag.de/produkt-der-woche/album/as-you-were/were_biographie 2017-06-10 |['Liam Gallagher','Asaf Avidan','Spielman In Bad Company']| None
data/270.txt https://www.freitag.de/autoren/klaus-raab/warum-auch-serioese-medien-falsch-informieren 2013-04-17 |['Patrisse Khan-Cullors','Jan Jasper Kosok','Ehemaliger Nutzer','Klaus Raab','Georg Von Grote','Stefan G. Meier','Hans Springstein','Herwig Sladek','Oddo Wolf','Silvio Spottiswoode']| None
data/271.txt https://www.freitag.de/autoren/the-guardian/paradies-fuer-hacker 2014-12-03 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/272.txt https://www.freitag.de/autoren/steffen-kraft/flucht-ins-dunkel 2012-08-16 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Rosa Sconto','Subcomandante Speedy','Peter A Bruns','Steffen Kraft']| None
data/273.txt https://www.freitag.de/autoren/der-freitag/divided-states-of-america 2012-07-06 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Volker Birk']| None
data/274.txt https://www.freitag.de/autoren/the-guardian/des-prinzen-rolle 2011-07-08 |['Patrisse Khan-Cullors','Urmel Auf Dem Eis','I.D.A. Liszt']| None
data/275.txt https://www.freitag.de/autoren/the-guardian/im-kerker-des-reichen-mannes 2012-07-09 |['Patrisse Khan-Cullors','Jörg Friedrich']| None
data/276.txt https://www.freitag.de/autoren/rlf/we-love-bio 2013-10-01 |['Patrisse Khan-Cullors','Jens Brehl','Ehemaliger Nutzer','Daniel Domeinski']| None
data/277.txt https://www.freitag.de/autoren/verena-schmitt-roschmann/rot-gruen-im-cdu-dilemma 2012-08-22 |['Patrisse Khan-Cullors']| None
data/278.txt https://www.freitag.de/autoren/ulrike-baureithel/undurchdringliche-vergangenheit 2012-07-06 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Joachim Petrick']| None
data/279.txt https://www.freitag.de/autoren/thomas-groh/wiederentdecktes-wunder-ich-habe-sie-gut-gekannt 2013-08-08 |['Patrisse Khan-Cullors']| None
data/280.txt https://www.freitag.de/autoren/mdell/out-of-freiburg 2017-12-28 |['Patrisse Khan-Cullors']| None
data/281.txt https://www.freitag.de/autoren/siegstyle/doktorgrad-das-stalingrad-der-minister 2013-02-06 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Herr Rossi','Phil O'Soph','Heinz Boxan']| None
data/282.txt https://www.freitag.de/autoren/juloeffl/sexy-sechseck 2013-04-05 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Anne Mohnen','Juliane Löffler']| None
data/283.txt https://www.freitag.de/autoren/der-freitag/ode-an-meinen-schreibtisch 2016-09-11 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/284.txt https://www.freitag.de/autoren/katja-kullmann/kreative-komplizen-des-kapitalismus 2016-02-28 |['Patrisse Khan-Cullors','Anne Mohnen','Ehemaliger Nutzer','Anelim Aksnesej','Richard Zietz','Schna Sel','Reinhold Schramm']| None
data/285.txt https://www.freitag.de/autoren/sebastian-dalkowski/stahlhelm-drunter-und-gross-machen 2012-06-09 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Maria Jacobi']| None
data/286.txt https://www.freitag.de/autoren/the-guardian/das-letzte-bollwerk 2013-01-06 |['Patrisse Khan-Cullors']| None
data/287.txt https://www.freitag.de/autoren/ferdinand-liefert/refugees-welcome-das-statement-im-pop 2016-04-27 |['Patrisse Khan-Cullors','Joachim Petrick','Ehemaliger Nutzer']| None
data/288.txt https://www.freitag.de/autoren/ed2murrow/nein-und-so-sei-es 2016-12-05 |['Patrisse Khan-Cullors','Günter Woltmann','Ehemaliger Nutzer']| None
data/289.txt https://www.freitag.de/autoren/klute/re-regulierung-droht-im-keim-zu-ersticken 2014-04-01 |['Patrisse Khan-Cullors','Hans Springstein','Ehemaliger Nutzer','Joachim Petrick']| None
data/290.txt https://www.freitag.de/autoren/maxi-leinkauf/pizza-to-go-gegen-die-camorra 2015-03-26 |['Patrisse Khan-Cullors']| None
data/291.txt https://www.freitag.de/autoren/geld-und-glueck/umsteigen-bitte 2013-01-03 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/292.txt https://www.freitag.de/autoren/lutz-herden/heisse-luft-oder-langer-atem 2014-01-01 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Manfred Fröhlich','Costa Esmeralda','Lutz Herden','Helmut Eckert','Angelo Nigro','Richard Zietz']| None
data/293.txt https://www.freitag.de/autoren/der-freitag/reden-ist-silber-und-gold 2014-05-02 |['Patrisse Khan-Cullors','Heinz Lambarth']| None
data/294.txt https://www.freitag.de/autoren/der-freitag/entenhausen-eine-geistesmetropole 2013-11-20 |['Patrisse Khan-Cullors']| None
data/295.txt https://www.freitag.de/autoren/liquid/machen-wir-uns-mal-ein-bild 2012-07-25 |['Patrisse Khan-Cullors']| None
data/296.txt https://www.freitag.de/autoren/lutz-herden/kriegsmuedigkeit-abschuetteln 2014-06-23 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Ringo Wunderlich','Lutz Herden']| None
data/297.txt https://www.freitag.de/autoren/the-guardian/der-tag-an-dem-ich-mein-genom-kennenlernte 2013-07-25 |['Patrisse Khan-Cullors','Johannes Renault','Christian Hilleprandt']| None
data/298.txt https://www.freitag.de/autoren/felix-werdermann/wirklich-das-allerletzte 2014-10-31 |['Patrisse Khan-Cullors','Tao Traveller','Ehemaliger Nutzer']| None
data/299.txt https://www.freitag.de/autoren/freitag-salon/freitag-salon-mit-hamed-abdel-samad 2014-11-03 |['Patrisse Khan-Cullors']| None
data/300.txt https://www.freitag.de/autoren/gedankenprotokolle/spd-zu-vernuenftig-fuer-soziale-gerechtigkeit 2016-02-23 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Helmut Eckert','Heinz Lambarth','Jakob Wirth','Joachim Petrick']| None
data/301.txt https://www.freitag.de/autoren/ulrike-baureithel/lust-auf-mehr 2012-09-13 |['Patrisse Khan-Cullors','Hans Springstein']| None
data/302.txt https://www.freitag.de/autoren/magda/zwischen-versuch-und-irrtum 2013-03-21 |['Patrisse Khan-Cullors','Andreas Berlin','Robert Zapf','Ehemaliger Nutzer']| None
data/303.txt https://www.freitag.de/autoren/jaugstein/alles-ist-angreifbar 2017-02-27 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Frank Linnhoff','Richard Zietz','Che Nie','Markou Spyros','Meine Meinung']| None
data/304.txt https://www.freitag.de/autoren/maennlicherlinker/korrupte-cops-weichgespuelt 2017-01-06 |['Patrisse Khan-Cullors','Richard Zietz']| None
data/305.txt https://www.freitag.de/autoren/der-freitag/klatsch-und-tratsch-sei-dank 2015-02-18 |['Patrisse Khan-Cullors']| None
data/306.txt https://www.freitag.de/autoren/der-freitag/schlaft-euch-endlich-aus 2015-01-05 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/307.txt https://www.freitag.de/autoren/ed2murrow/karneval-aber-sicher-doch 2015-02-01 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Cüneyd Dinc','Karl K']| None
data/308.txt https://www.freitag.de/autoren/der-freitag/furios-in-den-untergang-zur-misere-der-literaturkritik 2015-01-29 |['Patrisse Khan-Cullors','Norbert W. Schlinkert']| None
data/309.txt https://www.freitag.de/autoren/the-guardian/wie-die-menschen-sich-aus-der-armut-befreien 2015-08-07 |['Patrisse Khan-Cullors','Reinhold Schramm','Heinz Lambarth','Ringo Wunderlich','Ehemaliger Nutzer','Lukas K','Costa Esmeralda','Dersu Usala']| None
data/310.txt https://www.freitag.de/autoren/der-freitag/wieder-das-vergessen 2013-08-22 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Hans Springstein','Joachim Petrick']| None
data/311.txt https://www.freitag.de/autoren/cyberling/mrsa-ansteckungsgefahr-auch-fuer-nicht-bauern 2012-12-18 |['Patrisse Khan-Cullors']| None
data/312.txt https://www.freitag.de/autoren/der-freitag/optimiere-dich-selbst 2012-07-27 |['Patrisse Khan-Cullors']| None
data/313.txt https://www.freitag.de/autoren/gsfrb/akkreditierungsanfragen-fuer-nsu-prozess 2013-03-28 |['Patrisse Khan-Cullors','Georg Von Grote','Gold Star For Robot Boy','Malte Krøgergaard','Ehemaliger Nutzer','Ln E','Freedom Of Speech']| None
data/314.txt https://www.freitag.de/autoren/the-guardian/gut-verlinkt 2017-04-08 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/315.txt https://www.freitag.de/autoren/lutz-herden/kim-ist-kein-selbstmoerder 2013-02-13 |['Patrisse Khan-Cullors','Hans Springstein','Ehemaliger Nutzer','Lutz Herden','Sven Kyek','Johannes Renault','Jr'S China Blog','Die Realistin']| None
data/316.txt https://www.freitag.de/autoren/lutz-herden/obamas-persische-option 2014-06-15 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Lutz Herden','Maziar Jafroodi','Hans Springstein','Freedom Of Speech']| None
data/317.txt https://www.freitag.de/autoren/lutz-herden/verpuffter-furor 2016-06-03 |['Patrisse Khan-Cullors','Richard Zietz','Reinhold Schramm','Heinz Lambarth','Ehemaliger Nutzer','Anelim Aksnesej']| None
data/318.txt https://www.freitag.de/autoren/doktor-albahaca/wilde-erzaehlungen-vom-rio-de-la-plata 2015-01-17 |['Patrisse Khan-Cullors','Costa Esmeralda']| None
data/319.txt https://www.freitag.de/autoren/der-freitag/clickworker-vereinigt-euch 2015-06-01 |['Patrisse Khan-Cullors','Reinhold Schramm']| None
data/320.txt https://www.freitag.de/autoren/philip-grassmann/verdruss-als-querfront 2016-09-05 |['Patrisse Khan-Cullors','Schna Sel','Reinhold Schramm','Ehemaliger Nutzer','Alter Linker','Richard Zietz','Daniel Uxa']| None
data/321.txt https://www.freitag.de/autoren/barbara-muerdter/der-seltsame-abgang-des-mr-jones 2013-02-21 |['Patrisse Khan-Cullors','Henrie Schnee','Ehemaliger Nutzer']| None
data/322.txt https://www.freitag.de/autoren/the-guardian/panama-reloaded 2015-03-18 |['Patrisse Khan-Cullors','Costa Esmeralda']| None
data/323.txt https://www.freitag.de/autoren/fairtrade/anschubhilfe-fuer-ein-besseres-leben 2015-09-23 |['Patrisse Khan-Cullors']| None
data/324.txt https://www.freitag.de/autoren/der-freitag/so-was-von-da 2016-12-05 |['Patrisse Khan-Cullors','Richard Zietz']| None
data/325.txt https://www.freitag.de/autoren/idefix/das-geldproblem-der-linken 2012-11-05 |['Patrisse Khan-Cullors','Lukasz Szopa','Ehemaliger Nutzer','Hans Georg Ossianowsky','Uwe Theel','Martin Gebauer','Poor On Ruhr','Helmut Eckert','Max Murx','Wolfgang Blankschein']| None
data/326.txt https://www.freitag.de/autoren/asansoerpress35/aufschrei-der-bahner 2013-08-26 |['Patrisse Khan-Cullors','Wolfgang Ksoll','Ingo Perkun']| None
data/327.txt https://www.freitag.de/autoren/jaugstein/rot-gruen-war-fatal 2012-09-28 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Anne Mohnen']| None
data/328.txt https://www.freitag.de/autoren/felix-werdermann/hilft-eine-sms-gegen-das-schuleschwaenzen 2014-04-04 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/329.txt https://www.freitag.de/autoren/der-freitag/hollande-bleibt-merkel-treu 2014-08-28 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Frank Linnhoff','Johannes Renault']| None
data/330.txt https://www.freitag.de/autoren/felix-werdermann/der-grosse-irrtum 2014-09-17 |['Patrisse Khan-Cullors','Dersu Usala','Manfred Fröhlich','Felix Werdermann','Daniel Uxa','Ehemaliger Nutzer']| None
data/331.txt https://www.freitag.de/autoren/der-freitag/leben-am-abgrund 2016-08-25 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Reinhold Schramm']| None
data/332.txt https://www.freitag.de/autoren/sonja-karas/wollt-ihr-die-totale-verteidigung 2015-05-04 |['Patrisse Khan-Cullors','Sonja Karas','Ehemaliger Nutzer','Daniel Uxa']| None
data/333.txt https://www.freitag.de/autoren/daniela-zinser/einmaleins-des-werbefernsehens 2012-06-27 |['Patrisse Khan-Cullors','Johannes Renault']| None
data/334.txt https://www.freitag.de/autoren/joerg-augsburg/die-bier-falle 2012-06-26 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/335.txt https://www.freitag.de/autoren/stewie-griffin/lieber-markus-hoer-auf-dein-herz-1 2014-01-21 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','H. Lothar Wessling','Rolf Schlichting','Dieter Lange','Tobias Claren','Nicolaus Meyer','Dorothee Murakami','Georg Von Grote']| None
data/336.txt https://www.freitag.de/autoren/the-guardian/gipfel-der-unverschamtheit 2012-06-20 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Lúðvík E. Gústafsson','Peter Knobloch']| None
data/337.txt https://www.freitag.de/autoren/the-guardian/keine-angst-vor-dem-f-wort 2014-11-14 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Tao Traveller','Joachim Losehand','Wien','Schorsch Klunie']| None
data/338.txt https://www.freitag.de/autoren/der-freitag-adventskalender/liebe-als-moderner-mythos 2012-12-17 |['Patrisse Khan-Cullors']| None
data/339.txt https://www.freitag.de/autoren/ulrike-baureithel/ist-emanzipation-ein-projekt-fuer-eliten 2013-01-04 |['Patrisse Khan-Cullors','Eulen Nach Athen','Ehemaliger Nutzer','Anne Mohnen','Georg Von Grote','Cs Spuhr']| None
data/340.txt https://www.freitag.de/autoren/der-freitag/50-jahre-elysee-vertrag 2013-01-22 |['Patrisse Khan-Cullors','Jutta Zeise','Jr'S China Blog']| None
data/341.txt https://www.freitag.de/autoren/geraldfricke/passiv-aggressives-nicht-liken-im-internet 2015-05-28 |['Patrisse Khan-Cullors','Gerald Fricke']| None
data/342.txt https://www.freitag.de/autoren/marius-hasenheit/kettensaegenmassaker 2017-11-30 |['Patrisse Khan-Cullors']| None
data/343.txt https://www.freitag.de/autoren/behrang-samsami/es-ist-schwierig-einfach-zu-sein 2012-06-22 |['Patrisse Khan-Cullors','Sisyphos Boucher','Die Unsichtbaren Deutschen']| None
data/344.txt https://www.freitag.de/autoren/der-freitag/grausliger-als-ein-splattermovie 2012-07-09 |['Patrisse Khan-Cullors']| None
data/345.txt https://www.freitag.de/autoren/wolfgang-heininger/wo-ist-die-opposition 2012-12-17 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Hans Georg Ossianowsky','Susi Sorglos','Helmut Eckert','Wolfgang Heininger']| None
data/346.txt https://www.freitag.de/autoren/sabineschmidt/wo-beginnt-die-tragoedie 2016-09-14 |['Patrisse Khan-Cullors']| None
data/347.txt https://www.freitag.de/autoren/hans-springstein/die-folgen-westlichen-wortbruchs 2014-04-10 |['Patrisse Khan-Cullors','Freedom Of Speech','Jr'S China Blog','Ehemaliger Nutzer','Hans Springstein','Ober Hauser']| None
data/348.txt https://www.freitag.de/autoren/der-freitag/getrennte-wege 2012-12-16 |['Patrisse Khan-Cullors','Maria Jacobi','Anne Mohnen','Ln E','Ehemaliger Nutzer','Angelika Faerber','Heinz Klaus Dieter']| None
data/349.txt https://www.freitag.de/autoren/der-freitag/ernst-schumacher-1921-2013-2012 2012-06-23 |['Patrisse Khan-Cullors']| None
data/350.txt https://www.freitag.de/autoren/the-guardian/laxe-vorschriften 2012-10-14 |['Patrisse Khan-Cullors','Josef Knecht']| None
data/351.txt https://www.freitag.de/autoren/bennyk/wo-wollen-wir-leben 2017-10-26 |['Patrisse Khan-Cullors','Hi','Tag']| None
data/352.txt https://www.freitag.de/autoren/the-guardian/ahoi-ms-sound 2012-07-30 |['Patrisse Khan-Cullors']| None
data/353.txt https://www.freitag.de/autoren/marisa-janson/polizisten-verstricken-sich-in-widersprueche 2016-07-05 |['Patrisse Khan-Cullors','Montaine Duvall','Wolle Ing']| None
data/354.txt https://www.freitag.de/autoren/charlie-schulze/pop-goes-weltliteratur 2016-10-14 |['Patrisse Khan-Cullors','Charlie Schulze','Rüdiger Grothues']| None
data/355.txt https://www.freitag.de/autoren/der-freitag/dank-euch-helfer 2013-06-12 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Leo Ratge']| None
data/356.txt https://www.freitag.de/autoren/lutz-herden/die-mursi-brueder 2012-12-07 |['Patrisse Khan-Cullors','Hans Springstein','Melanie Klein','Pedram Shahyar','Ehemaliger Nutzer','Lutz Herden']| None
data/357.txt https://www.freitag.de/autoren/klaus-raab/fragwuerdig-im-wortsinn 2013-02-15 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Klaus Raab','Mark Henckel','Kai Rüsen','Helmut Eckert']| None
data/358.txt https://www.freitag.de/autoren/katja-kullmann/auflaufen-lassen-algorithmen-sind-dumm 2014-07-13 |['Patrisse Khan-Cullors']| None
data/359.txt https://www.freitag.de/autoren/der-freitag/die-armen-sind-gegner 2018-01-22 |['Patrisse Khan-Cullors','Ullrich Läntzsch']| None
data/360.txt https://www.freitag.de/autoren/mdell/das-sehe-ich-nicht 2016-02-25 |['Patrisse Khan-Cullors','Richard Zietz','Deep Thought']| None
data/361.txt https://www.freitag.de/autoren/joerg-augsburg/hiphop2019s-undead-undead-undead 2012-10-07 |['Patrisse Khan-Cullors']| None
data/362.txt https://www.freitag.de/autoren/david-gutensohn/danke-bernie 2016-06-08 |['Patrisse Khan-Cullors','Jen Petersen','Krysztof Daletski']| None
data/363.txt https://www.freitag.de/autoren/der-freitag/ist-vertrauen-dumm 2015-10-26 |['Patrisse Khan-Cullors','Schna Sel','Norman Neumann','Silvio Spottiswoode','Ehemaliger Nutzer','Reinhold Schramm','Dersu Usala']| None
data/364.txt https://www.freitag.de/produkt-der-woche/album/as-you-were/were_netzschau 2017-06-10 |['Liam Gallagher','Asaf Avidan','Spielman In Bad Company']| None
data/365.txt https://www.freitag.de/autoren/weinsztein/tuerkische-tomatensuppe-mit-bruehwuerfel-warum 2013-08-30 |['Patrisse Khan-Cullors','Daniela Waldmann']| None
data/366.txt https://www.freitag.de/autoren/simon-clemens/abi-kroenung-und-tragoedie-eines-schuelerlebens 2015-05-14 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Simon Clemens','Walter Von Waltenberg']| None
data/367.txt https://www.freitag.de/autoren/michael-jaeger/wie-denkt-man 2014-01-14 |['Patrisse Khan-Cullors','Michael Jäger','Ehemaliger Nutzer','Dersu Usala','Joachim Petrick','Amanda Donata']| None
data/368.txt https://www.freitag.de/autoren/the-guardian/kollektives-versagen 2012-12-04 |['Patrisse Khan-Cullors','Hans Springstein','Costa Esmeralda','Helmut Eckert','Sven Kyek']| None
data/369.txt https://www.freitag.de/autoren/magda/da-ist-ja-herr-godot 2016-03-19 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/370.txt https://www.freitag.de/autoren/der-freitag/lukrez 2015-04-15 |['Patrisse Khan-Cullors']| None
data/371.txt https://www.freitag.de/autoren/der-freitag/nixon-in-mitte 2014-01-10 |['Patrisse Khan-Cullors']| None
data/372.txt https://www.freitag.de/autoren/der-freitag/nichts-zum-lachen 2012-08-03 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/373.txt https://www.freitag.de/autoren/the-guardian/der-k-mpf-geht-weiter 2013-11-25 |['Patrisse Khan-Cullors','Johannes Renault','Ehemaliger Nutzer']| None
data/374.txt https://www.freitag.de/autoren/der-freitag/popstar-ist-wer-in-berlin-gelebt-hat 2013-01-09 |['Patrisse Khan-Cullors','Barbara Muerdter','Michael Angele','Ehemaliger Nutzer','Jörg Augsburg','Erich Landsberger']| None
data/375.txt https://www.freitag.de/autoren/lutz-herden/mursis-macht 2012-11-27 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Ali El','Melanie Klein','Hans Springstein','Georg Von Grote','Martin Gebauer']| None
data/376.txt https://www.freitag.de/autoren/snowinjune/mal-wieder-ein-suendenbock 2013-04-02 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Jan Jasper Kosok']| None
data/377.txt https://www.freitag.de/autoren/der-freitag/stunde-der-hardliner 2014-09-04 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Anatole France','Frank Linnhoff','Tja ...','Jr'S China Blog','Rainer Klee','Tao Traveller','Sonja Menzel','Freedom Of Speech']| None
data/378.txt https://www.freitag.de/autoren/wolfgang-heininger/noch-ist-es-nicht-vorbei 2012-12-01 |['Patrisse Khan-Cullors','Hans Georg Ossianowsky','Ehemaliger Nutzer']| None
data/379.txt https://www.freitag.de/autoren/timo-essner/oekonomie-der-armut/@@view 2015-08-31 |['Patrisse Khan-Cullors','Timo Essner','Ehemaliger Nutzer','Joachim Petrick','Ringo Wunderlich','Reinhold Schramm','Hans Springstein','Ein Strauchdieb','Anton Pree']| None
data/380.txt https://www.freitag.de/autoren/jkabisch/kohl-ueber-ein-unterschaetztes-gemuese 2013-12-03 |['Patrisse Khan-Cullors','Anne Mohnen','Jörn Kabisch','Ehemaliger Nutzer','Rene Artois']| None
data/381.txt https://www.freitag.de/autoren/der-freitag/aus-dem-takt 2013-06-06 |['Patrisse Khan-Cullors','Hans Springstein','Ehemaliger Nutzer','Johannes Renault']| None
data/382.txt https://www.freitag.de/autoren/lutz-herden/riss-zwischen-den-welten 2014-08-15 |['Patrisse Khan-Cullors','Maziar Jafroodi','Ehemaliger Nutzer','Heinz Schmolke','Tao Traveller','Maria Jacobi','Anatole France','Peter Handke','Manfred Fröhlich']| None
data/383.txt https://www.freitag.de/autoren/the-guardian/im-augenblick-der-krise 2016-06-13 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Richard Roske','Richard Zietz','Jr'S China Blog','Janto Ban']| None
data/384.txt https://www.freitag.de/autoren/der-freitag/notstand-in-den-koepfen 2013-04-26 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Sven Kyek','Irma Kreiten','Michael Meier']| None
data/385.txt https://www.freitag.de/autoren/hartmann/der-drahtseilakt-ein-kommentar 2015-01-13 |['Patrisse Khan-Cullors','Valomat Li','Schmoove Operator','Ehemaliger Nutzer']| None
data/386.txt https://www.freitag.de/autoren/philipp-adamik/kritik-popkultur-protest 2014-12-23 |['Patrisse Khan-Cullors']| None
data/387.txt https://www.freitag.de/autoren/der-freitag/fortschreitende-radikalisierung 2016-11-03 |['Patrisse Khan-Cullors']| None
data/388.txt https://www.freitag.de/autoren/zucckom/neoliberale-denkmuster-in-der-spd 2015-08-21 |['Patrisse Khan-Cullors']| None
data/389.txt https://www.freitag.de/autoren/der-freitag/kein-sieg-der-linken 2013-09-04 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Johannes Renault']| None
data/390.txt https://www.freitag.de/autoren/joerg-augsburg/david-und-goliath-in-babel 2012-03-07 |['Patrisse Khan-Cullors']| None
data/391.txt https://www.freitag.de/autoren/der-freitag/bewegtbilder-to-go 2015-05-27 |['Patrisse Khan-Cullors']| None
data/392.txt https://www.freitag.de/autoren/maennlicherlinker/partisanen-der-lebensfreude 2014-08-26 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/393.txt https://www.freitag.de/autoren/der-freitag-adventskalender/gegen-den-einheitsbrei 2012-12-04 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Daniel Naber','Silvio Spottiswoode','Eric Fischer']| None
data/394.txt https://www.freitag.de/autoren/der-freitag/alter-schuetzt-vor-ohrwurm-nicht 2012-10-05 |['Patrisse Khan-Cullors']| None
data/395.txt https://www.freitag.de/autoren/michael-angele/hass-und-liebe-zur-suhrkamp-kultur 2012-12-12 |['Patrisse Khan-Cullors','Gerhard Brouwer','Anne Mohnen','Michael Angele','Uwe Theel','Ehemaliger Nutzer']| None
data/396.txt https://www.freitag.de/autoren/robert-zion/an-die-monitor-redaktion 2013-04-04 |['Patrisse Khan-Cullors','Anne Mohnen','Ehemaliger Nutzer','Vieux Bohème','Georg Von Grote','Yeni Dünya','Tja ...','Wolfgang Ratzel','Robert Zion','Poor On Ruhr']| None
data/397.txt https://www.freitag.de/autoren/der-freitag/sie-hat-polizei 2016-08-05 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/398.txt https://www.freitag.de/autoren/daniela-dahn/von-allen-seiten-nebelkerzen 2014-11-26 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Freedom Of Speech','Gunnar Kaiser','Josef Knecht','Kurt Klemm','Frank R']| None
data/399.txt https://www.freitag.de/autoren/wolfgang-heininger/zahlt-doch-einfach 2012-08-10 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Alf Harzer','Die Unsichtbaren Deutschen']| None
data/400.txt https://www.freitag.de/autoren/marlen-hobrack/wo-geht2019s-hier-zum-unbewussten 2015-11-04 |['Patrisse Khan-Cullors','Gregor Gerland','Schna Sel','Anne Mohnen','Marlen Hobrack','Ehemaliger Nutzer','Winston Smith','Klaus Schlagmann']| None
data/401.txt https://www.freitag.de/autoren/der-freitag/bitte-nicht-schiessen 2014-12-17 |['Patrisse Khan-Cullors']| None
data/402.txt https://www.freitag.de/autoren/der-freitag/gekaufte-zeit 2014-04-03 |['Patrisse Khan-Cullors','Frank Linnhoff','Ehemaliger Nutzer','Die Realistin','Cs Spuhr','Maria Jacobi','Hanna']| None
data/403.txt https://www.freitag.de/autoren/der-freitag/die-eiszeit-ist-zu-ende-aber-koennen-aus-alten-feinden-neue-freunde-werden 2015-09-02 |['Patrisse Khan-Cullors']| None
data/404.txt https://www.freitag.de/autoren/der-freitag/sag-mal-spuerst-du-das-nicht 2015-09-28 |['Patrisse Khan-Cullors','Schna Sel','Ehemaliger Nutzer','Daniel Uxa']| None
data/405.txt https://www.freitag.de/autoren/goggo-gensch/der-koenig-der-tunnel 2015-07-17 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Richard Zietz','Hans Springstein','Costa Esmeralda']| None
data/406.txt https://www.freitag.de/autoren/the-guardian/edward-snowden-jetzt-im-livechat 2013-06-17 |['Patrisse Khan-Cullors']| None
data/407.txt https://www.freitag.de/autoren/lutz-herden/das-prinzip-abschreckung 2012-06-18 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/408.txt https://www.freitag.de/autoren/columbus/bravo-enfants-de-la-patrie 2015-01-12 |['Patrisse Khan-Cullors','Tao Traveller','Janto Ban']| None
data/409.txt https://www.freitag.de/autoren/magda/berlin-hohenzollernkanal 2013-08-29 |['Patrisse Khan-Cullors','Poor On Ruhr','Georg Von Grote','Ehemaliger Nutzer','Silvio Spottiswoode','Corina Wagner']| None
data/410.txt https://www.freitag.de/autoren/mullstaaman/die-vermessung-der-ungleichheit 2017-10-17 |['Patrisse Khan-Cullors']| None
data/411.txt https://www.freitag.de/autoren/lutz-herden/taube-ohren-tote-augen 2016-04-15 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Alf Harzer','Lutz Herden','Heinz Lambarth','Janto Ban']| None
data/412.txt https://www.freitag.de/autoren/jana-hensel/bundeswehr-oder-vagina-worueber-frauen-in-der-oeffentlichkeit-reden-sollten 2014-10-10 |['Patrisse Khan-Cullors','Johannes Renault','Ehemaliger Nutzer','Marlen Hobrack','Heinz Lambarth']| None
data/413.txt https://www.freitag.de/autoren/christine-kaeppeler/zeichen-im-wahn 2012-07-30 |['Patrisse Khan-Cullors','Christine Käppeler','Sisyphos Boucher','Sarah Rudolph','Jörg Augsburg']| None
data/414.txt https://www.freitag.de/autoren/andrej-holm/die-falsche-bremse 2016-06-29 |['Patrisse Khan-Cullors','Reinhold Schramm','Montaine Duvall']| None
